Cell	Longitude	Latitude
1147	35.090652	47.490875
1148	35.117188	47.490387
1149	35.14372	47.489895
1150	34.1089	47.52257
1151	34.13546	47.522312
1152	34.16202	47.522045
1153	34.188583	47.521774
1154	34.21514	47.521496
1155	34.241703	47.52121
1156	34.268265	47.52092
1157	34.294823	47.520622
1158	34.32138	47.52032
1159	34.34794	47.520008
1160	34.3745	47.519695
1161	34.40106	47.519375
1162	34.427612	47.519047
1163	34.45417	47.51871
1164	34.48073	47.51837
1165	34.77281	47.51423
1166	34.799362	47.513813
1167	34.825912	47.513393
1168	34.85246	47.51297
1169	34.87901	47.512535
1170	34.905556	47.512096
1171	34.932102	47.511654
1172	34.95865	47.511204
1173	34.985195	47.510746
1174	35.011738	47.510284
1175	35.03828	47.509815
1176	35.064827	47.50934
1177	35.09137	47.508858
1178	35.117912	47.50837
1179	35.14445	47.507877
1180	34.109276	47.54056
1181	34.13585	47.540302
1182	34.16242	47.540035
1183	34.188988	47.539764
1184	34.215557	47.539486
1185	34.242126	47.5392
1186	34.268696	47.53891
1187	34.295265	47.538612
1188	34.321835	47.53831
1189	34.3484	47.538002
1190	34.37497	47.537685
1191	34.401535	47.537365
1192	34.4281	47.537037
1193	34.454666	47.5367
1194	34.48123	47.53636
1195	34.77342	47.532215
1196	34.799976	47.5318
1197	34.826534	47.53138
1198	34.853092	47.530956
1199	34.87965	47.53052
1200	34.906208	47.530083
1201	34.932762	47.52964
1202	34.959316	47.52919
1203	34.98587	47.528732
1204	35.012424	47.528267
1205	35.03898	47.527798
1206	35.065533	47.527325
1207	35.092083	47.526844
1208	35.118633	47.526356
1209	35.145184	47.52586
1210	34.109657	47.558556
1211	34.13624	47.558296
1212	34.162815	47.55803
1213	34.189396	47.557755
1214	34.215973	47.557476
1215	34.242554	47.557194
1216	34.26913	47.5569
1217	34.295708	47.556606
1218	34.322285	47.5563
1219	34.34886	47.555992
1220	34.37544	47.555676
1221	34.402016	47.555355
1222	34.428593	47.555027
1223	34.455166	47.55469
1224	34.48174	47.55435
1225	34.774025	47.5502
1226	34.800594	47.54979
1227	34.82716	47.549366
1228	34.853725	47.548943
1229	34.880295	47.548508
1230	34.90686	47.54807
1231	34.933422	47.547626
1232	34.959988	47.547173
1233	34.986553	47.546715
1234	35.013115	47.546253
1235	35.039677	47.545784
1236	35.06624	47.545307
1237	35.0928	47.544827
1238	35.119358	47.54434
1239	35.14592	47.543846
1240	34.110035	47.57655
1241	34.136627	47.576286
1242	34.163216	47.57602
1243	34.189804	47.57575
1244	34.216393	47.57547
1245	34.242977	47.575184
1246	34.269566	47.574894
1247	34.296154	47.574596
1248	34.32274	47.57429
1249	34.349323	47.573982
1250	34.37591	47.573666
1251	34.402496	47.573345
1252	34.42908	47.573017
1253	34.455666	47.57268
1254	34.482246	47.572342
1255	34.77463	47.568188
1256	34.80121	47.567776
1257	34.827785	47.567352
1258	34.854362	47.56693
1259	34.880936	47.566494
1260	34.907513	47.566055
1261	34.934086	47.56561
1262	34.96066	47.56516
1263	34.987232	47.5647
1264	35.013805	47.56424
1265	35.040375	47.563766
1266	35.066944	47.563293
1267	35.093517	47.56281
1268	35.120087	47.56232
1269	35.146652	47.56183
1270	34.110416	47.59454
1271	34.137016	47.59428
1272	34.163612	47.594013
1273	34.190212	47.59374
1274	34.21681	47.59346
1275	34.243404	47.593174
1276	34.27	47.592884
1277	34.296597	47.592587
1278	34.323193	47.59228
1279	34.34979	47.591972
1280	34.37638	47.591656
1281	34.402977	47.591335
1282	34.42957	47.591007
1283	34.45616	47.59067
1284	34.482758	47.590332
1285	34.77524	47.586178
1286	34.801826	47.585762
1287	34.82841	47.585342
1288	34.854996	47.584915
1289	34.88158	47.58448
1290	34.908165	47.58404
1291	34.93475	47.583595
1292	34.96133	47.583145
1293	34.98791	47.582687
1294	35.014492	47.582222
1295	35.041073	47.581753
1296	35.067654	47.581276
1297	35.094234	47.580795
1298	35.12081	47.580307
1299	35.14739	47.57981
1300	34.110798	47.612534
1301	34.137405	47.61227
1302	34.164013	47.612003
1303	34.19062	47.611732
1304	34.217224	47.611454
1305	34.24383	47.611168
1306	34.270435	47.610874
1307	34.297043	47.610577
1308	34.323647	47.610275
1309	34.35025	47.609962
1310	34.376854	47.609646
1311	34.403458	47.609325
1312	34.43006	47.608997
1313	34.45666	47.60866
1314	34.483265	47.608322
1315	34.509865	47.607975
1316	34.536465	47.60762
1317	34.56307	47.60726
1318	34.589664	47.606895
1319	34.616264	47.60652
1320	34.642864	47.606144
1321	34.669464	47.605762
1322	34.69606	47.60537
1323	34.722656	47.604973
1324	34.749252	47.604572
1325	34.77585	47.604164
1326	34.802444	47.60375
1327	34.82904	47.60333
1328	34.855633	47.6029
1329	34.882225	47.602467
1330	34.90882	47.602028
1331	34.935413	47.60158
1332	34.962	47.601128
1333	34.988594	47.60067
1334	35.015182	47.60021
1335	35.041775	47.599735
1336	35.068363	47.59926
1337	35.09495	47.598778
1338	35.12154	47.59829
1339	35.148125	47.597794
1340	34.11118	47.630524
1341	34.137794	47.630264
1342	34.164413	47.629997
1343	34.19103	47.629723
1344	34.217644	47.629444
1345	34.24426	47.629158
1346	34.270874	47.62887
1347	34.297485	47.628567
1348	34.3241	47.628265
1349	34.350716	47.627953
1350	34.377327	47.627636
1351	34.40394	47.627316
1352	34.43055	47.626987
1353	34.45716	47.62665
1354	34.483772	47.62631
1355	34.510384	47.62596
1356	34.536995	47.62561
1357	34.563602	47.625248
1358	34.59021	47.624886
1359	34.61682	47.62451
1360	34.64343	47.624134
1361	34.670036	47.62375
1362	34.69664	47.62336
1363	34.723248	47.622963
1364	34.749855	47.62256
1365	34.77646	47.62215
1366	34.803062	47.621735
1367	34.829666	47.621315
1368	34.85627	47.620888
1369	34.882874	47.620453
1370	34.909473	47.620014
1371	34.936077	47.619568
1372	34.962677	47.619114
1373	34.989277	47.618656
1374	35.015877	47.61819
1375	35.042473	47.61772
1376	35.069073	47.617245
1377	35.09567	47.61676
1378	35.122265	47.616272
1379	35.14886	47.615776
1380	34.11156	47.648518
1381	34.138187	47.648254
1382	34.16481	47.647987
1383	34.191437	47.647717
1384	34.21806	47.647434
1385	34.244686	47.64715
1386	34.27131	47.64686
1387	34.29793	47.64656
1388	34.324554	47.646255
1389	34.351177	47.645947
1390	34.3778	47.64563
1391	34.404423	47.645306
1392	34.43104	47.644978
1393	34.45766	47.64464
1394	34.484283	47.6443
1395	34.510902	47.64395
1396	34.53752	47.643597
1397	34.56414	47.643238
1398	34.59076	47.64287
1399	34.617374	47.6425
1400	34.643993	47.64212
1401	34.67061	47.64174
1402	34.697224	47.641346
1403	34.72384	47.64095
1404	34.750454	47.640545
1405	34.77707	47.640137
1406	34.80368	47.63972
1407	34.830296	47.6393
1408	34.856907	47.638874
1409	34.88352	47.63844
1410	34.91013	47.637997
1411	34.93674	47.63755
1412	34.96335	47.6371
1413	34.98996	47.636642
1414	35.016567	47.636177
1415	35.043175	47.635704
1416	35.069782	47.635227
1417	35.09639	47.634743
1418	35.122993	47.634254
1419	35.1496	47.63376
1420	34.111942	47.666508
1421	34.138577	47.66625
1422	34.16521	47.66598
1423	34.191845	47.665707
1424	34.21848	47.66543
1425	34.245113	47.665142
1426	34.271748	47.66485
1427	34.298378	47.66455
1428	34.325012	47.664246
1429	34.351643	47.663937
1430	34.378273	47.66362
1431	34.404903	47.663296
1432	34.431534	47.662968
1433	34.458164	47.662632
1434	34.48479	47.66229
1435	34.51142	47.66194
1436	34.538048	47.661587
1437	34.56468	47.66123
1438	34.591305	47.660862
1439	34.61793	47.66049
1440	34.644558	47.66011
1441	34.67118	47.659725
1442	34.697807	47.659332
1443	34.72443	47.658936
1444	34.751057	47.658535
1445	34.77768	47.658123
1446	34.804302	47.657707
1447	34.830925	47.657288
1448	34.857544	47.656857
1449	34.884167	47.656425
1450	34.910786	47.655983
1451	34.937405	47.655537
1452	34.964024	47.655083
1453	34.990643	47.654625
1454	35.01726	47.65416
1455	35.043877	47.65369
1456	35.07049	47.65321
1457	35.097107	47.65273
1458	35.123722	47.652237
1459	35.150337	47.65174
1460	34.112324	47.6845
1461	34.13897	47.68424
1462	34.16561	47.68397
1463	34.192257	47.683697
1464	34.2189	47.68342
1465	34.24554	47.683132
1466	34.272182	47.68284
1467	34.298824	47.68254
1468	34.325466	47.682236
1469	34.352108	47.681927
1470	34.378746	47.68161
1471	34.405388	47.681286
1472	34.432026	47.680954
1473	34.458664	47.68062
1474	34.485302	47.68028
1475	34.51194	47.67993
1476	34.538578	47.679577
1477	34.565216	47.679214
1478	34.59185	47.67885
1479	34.61849	47.67848
1480	34.645123	47.678097
1481	34.671757	47.67771
1482	34.69839	47.677322
1483	34.725025	47.676926
1484	34.751656	47.67652
1485	34.77829	47.67611
1486	34.80492	47.675694
1487	34.831554	47.675274
1488	34.858185	47.674843
1489	34.88481	47.674408
1490	34.91144	47.67397
1491	34.938072	47.673523
1492	34.9647	47.67307
1493	34.991325	47.67261
1494	35.017952	47.672146
1495	35.04458	47.671673
1496	35.071205	47.671196
1497	35.097828	47.67071
1498	35.124454	47.67022
1499	35.151077	47.669724
1500	34.11271	47.70249
1501	34.139362	47.702232
1502	34.166016	47.701965
1503	34.192665	47.70169
1504	34.21932	47.70141
1505	34.24597	47.701122
1506	34.27262	47.700832
1507	34.29927	47.70053
1508	34.32592	47.700226
1509	34.352573	47.699917
1510	34.379223	47.6996
1511	34.40587	47.699276
1512	34.432518	47.698944
1513	34.459167	47.69861
1514	34.485813	47.69827
1515	34.512463	47.697918
1516	34.53911	47.697563
1517	34.565754	47.697205
1518	34.5924	47.69684
1519	34.619045	47.696465
1520	34.645687	47.696087
1521	34.672333	47.6957
1522	34.698975	47.69531
1523	34.725616	47.694912
1524	34.75226	47.694508
1525	34.7789	47.694096
1526	34.805542	47.69368
1527	34.832184	47.69326
1528	34.85882	47.69283
1529	34.88546	47.692394
1530	34.9121	47.691956
1531	34.938736	47.691505
1532	34.965374	47.691055
1533	34.992012	47.690594
1534	35.018646	47.69013
1535	35.04528	47.689655
1536	35.07192	47.68918
1537	35.09855	47.688694
1538	35.125183	47.688206
1539	35.151817	47.687706
1540	34.11309	47.720486
1541	34.139755	47.720222
1542	34.166416	47.719955
1543	34.193077	47.71968
1544	34.219738	47.719402
1545	34.2464	47.719112
1546	34.27306	47.718822
1547	34.29972	47.71852
1548	34.326378	47.718216
1549	34.35304	47.717907
1550	34.379696	47.71759
1551	34.406353	47.717266
1552	34.43301	47.716934
1553	34.459667	47.7166
1554	34.486324	47.716255
1555	34.51298	47.715908
1556	34.53964	47.715553
1557	34.56629	47.715195
1558	34.592945	47.714825
1559	34.619602	47.714455
1560	34.646255	47.714073
1561	34.67291	47.713688
1562	34.69956	47.713295
1563	34.72621	47.7129
1564	34.752865	47.712494
1565	34.779514	47.712086
1566	34.806164	47.711666
1567	34.832813	47.711246
1568	34.859463	47.710815
1569	34.88611	47.71038
1570	34.912758	47.709938
1571	34.939404	47.70949
1572	34.966053	47.709038
1573	34.9927	47.70858
1574	35.01934	47.708115
1575	35.045986	47.70764
1576	35.072628	47.70716
1577	35.099274	47.706676
1578	35.125916	47.70619
1579	35.152557	47.70569
1580	34.113476	47.738476
1581	34.140144	47.738216
1582	34.166817	47.737946
1583	34.19349	47.73767
1584	34.220158	47.737392
1585	34.24683	47.737106
1586	34.2735	47.736813
1587	34.300167	47.73651
1588	34.326836	47.736206
1589	34.353504	47.735897
1590	34.380173	47.73558
1591	34.406837	47.735256
1592	34.433506	47.734924
1593	34.46017	47.73459
1594	34.48684	47.734245
1595	34.513504	47.7339
1596	34.54017	47.733543
1597	34.566833	47.73318
1598	34.593494	47.732815
1599	34.62016	47.73244
1600	34.64682	47.73206
1601	34.673485	47.731674
1602	34.700146	47.731285
1603	34.726807	47.730885
1604	34.753468	47.73048
1605	34.780125	47.730072
1606	34.806786	47.729652
1607	34.833443	47.72923
1608	34.860104	47.7288
1609	34.88676	47.728367
1610	34.913418	47.727924
1611	34.94007	47.727478
1612	34.96673	47.727024
1613	34.99338	47.726562
1614	35.02004	47.726097
1615	35.04669	47.725624
1616	35.073345	47.725147
1617	35.099995	47.724663
1618	35.126648	47.72417
1619	35.153297	47.72367
1620	34.113857	47.75647
1621	34.140537	47.756207
1622	34.16722	47.75594
1623	34.1939	47.755665
1624	34.220577	47.755383
1625	34.247257	47.755096
1626	34.273937	47.754803
1627	34.300613	47.754505
1628	34.327293	47.7542
1629	34.35397	47.753887
1630	34.380646	47.753567
1631	34.407322	47.753246
1632	34.434	47.752914
1633	34.460674	47.75258
1634	34.48735	47.752235
1635	34.514023	47.751884
1636	34.5407	47.75153
1637	34.56737	47.75117
1638	34.594044	47.7508
1639	34.620716	47.750427
1640	34.64739	47.75005
1641	34.67406	47.749664
1642	34.70073	47.74927
1643	34.7274	47.74887
1644	34.75407	47.748466
1645	34.78074	47.74806
1646	34.807407	47.74764
1647	34.834076	47.747215
1648	34.860744	47.746788
1649	34.88741	47.746353
1650	34.914074	47.74591
1651	34.940742	47.74546
1652	34.967407	47.745007
1653	34.99407	47.74455
1654	35.020733	47.74408
1655	35.047394	47.743607
1656	35.07406	47.74313
1657	35.10072	47.742645
1658	35.12738	47.742153
1659	35.154037	47.741653
1660	34.114243	47.77446
1661	34.140934	47.774197
1662	34.16762	47.77393
1663	34.194313	47.773655
1664	34.221	47.773373
1665	34.24769	47.773087
1666	34.274376	47.772793
1667	34.301064	47.772495
1668	34.32775	47.77219
1669	34.35444	47.771877
1670	34.381123	47.771557
1671	34.40781	47.771233
1672	34.434494	47.770905
1673	34.461178	47.77057
1674	34.48786	47.770226
1675	34.514545	47.769875
1676	34.54123	47.76952
1677	34.567913	47.769157
1678	34.594593	47.76879
1679	34.621277	47.768417
1680	34.647957	47.768036
1681	34.674637	47.76765
1682	34.701317	47.767258
1683	34.727997	47.76686
1684	34.754677	47.766453
1685	34.781353	47.766045
1686	34.808033	47.765625
1687	34.83471	47.7652
1688	34.861385	47.764774
1689	34.88806	47.764336
1690	34.914734	47.763897
1691	34.94141	47.763447
1692	34.968082	47.762993
1693	34.99476	47.76253
1694	35.02143	47.762066
1695	35.048103	47.761593
1696	35.07477	47.761112
1697	35.101444	47.760628
1698	35.128113	47.760136
1699	35.15478	47.759636
1700	34.114628	47.79245
1701	34.141327	47.79219
1702	34.168026	47.79192
1703	34.194725	47.791645
1704	34.22142	47.791367
1705	34.24812	47.791077
1706	34.274815	47.790783
1707	34.301514	47.790485
1708	34.32821	47.79018
1709	34.354904	47.789867
1710	34.3816	47.789547
1711	34.408295	47.789223
1712	34.43499	47.788895
1713	34.46168	47.788555
1714	34.488377	47.78821
1715	34.515068	47.787865
1716	34.541763	47.78751
1717	34.568455	47.787148
1718	34.595146	47.786777
1719	34.621834	47.786404
1720	34.648525	47.786026
1721	34.675217	47.785637
1722	34.701904	47.785244
1723	34.728592	47.784847
1724	34.75528	47.784443
1725	34.781967	47.78403
1726	34.808655	47.78361
1727	34.835342	47.783188
1728	34.862026	47.782757
1729	34.888714	47.782322
1730	34.915398	47.78188
1731	34.94208	47.781433
1732	34.96876	47.780975
1733	34.995445	47.780518
1734	35.022125	47.78005
1735	35.04881	47.779575
1736	35.07549	47.779095
1737	35.10217	47.77861
1738	35.128845	47.77812
1739	35.155525	47.77762
1740	34.115013	47.810444
1741	34.14172	47.81018
1742	34.16843	47.809914
1743	34.195137	47.809635
1744	34.221844	47.809357
1745	34.24855	47.809067
1746	34.275257	47.808773
1747	34.301964	47.808475
1748	34.328667	47.80817
1749	34.355373	47.807858
1750	34.382076	47.807537
1751	34.40878	47.807213
1752	34.435486	47.80688
1753	34.46219	47.806545
1754	34.48889	47.806202
1755	34.51559	47.80585
1756	34.542294	47.805496
1757	34.568996	47.805134
1758	34.595695	47.804768
1759	34.622395	47.804394
1760	34.649094	47.804012
1761	34.675793	47.803627
1762	34.70249	47.803234
1763	34.72919	47.802834
1764	34.755886	47.80243
1765	34.782585	47.802017
1766	34.80928	47.801598
1767	34.835976	47.801174
1768	34.86267	47.800743
1769	34.889362	47.80031
1770	34.916058	47.799866
1771	34.94275	47.799416
1772	34.969444	47.79896
1773	34.996136	47.7985
1774	35.022823	47.79803
1775	35.049515	47.797558
1776	35.076206	47.797077
1777	35.102894	47.796593
1778	35.12958	47.7961
1779	35.15627	47.7956
1780	34.1154	47.828434
1781	34.142117	47.82817
1782	34.16883	47.827904
1783	34.19555	47.82763
1784	34.222267	47.827347
1785	34.24898	47.82706
1786	34.275696	47.826767
1787	34.30241	47.826466
1788	34.32913	47.82616
1789	34.355843	47.825848
1790	34.382553	47.825527
1791	34.409267	47.825203
1792	34.43598	47.82487
1793	34.462692	47.824535
1794	34.489403	47.824192
1795	34.516117	47.82384
1796	34.542828	47.823486
1797	34.56954	47.823124
1798	34.59625	47.822754
1799	34.622955	47.82238
1800	34.649666	47.822
1801	34.676373	47.821613
1802	34.70308	47.82122
1803	34.729786	47.82082
1804	34.756493	47.820415
1805	34.7832	47.820004
1806	34.809906	47.819584
1807	34.83661	47.81916
1808	34.86331	47.81873
1809	34.89002	47.818295
1810	34.916718	47.81785
1811	34.94342	47.8174
1812	34.970123	47.816944
1813	34.996822	47.816483
1814	35.023525	47.816017
1815	35.050224	47.815544
1816	35.076923	47.815063
1817	35.10362	47.814575
1818	35.130318	47.814083
1819	35.157013	47.813583
1820	34.115784	47.846428
1821	34.14251	47.846165
1822	34.169235	47.845894
1823	34.19596	47.84562
1824	34.222687	47.845337
1825	34.249413	47.84505
1826	34.27614	47.844757
1827	34.302864	47.844456
1828	34.329586	47.84415
1829	34.356308	47.843838
1830	34.383034	47.843517
1831	34.409756	47.843193
1832	34.436478	47.84286
1833	34.4632	47.842525
1834	34.489918	47.84218
1835	34.51664	47.84183
1836	34.54336	47.841473
1837	34.57008	47.84111
1838	34.596798	47.840744
1839	34.623516	47.840366
1840	34.650234	47.83999
1841	34.676952	47.8396
1842	34.70367	47.839207
1843	34.730385	47.838806
1844	34.7571	47.8384
1845	34.783817	47.83799
1846	34.81053	47.83757
1847	34.837246	47.837147
1848	34.863956	47.836716
1849	34.89067	47.836277
1850	34.91738	47.835835
1851	34.94409	47.835384
1852	34.970802	47.83493
1853	34.997513	47.83447
1854	35.024223	47.834
1855	35.05093	47.833527
1856	35.07764	47.833046
1857	35.104347	47.832558
1858	35.131054	47.832066
1859	35.15776	47.831566
1860	34.11617	47.864418
1861	34.142906	47.864155
1862	34.16964	47.863884
1863	34.196377	47.86361
1864	34.22311	47.863327
1865	34.249844	47.86304
1866	34.27658	47.862747
1867	34.303314	47.862446
1868	34.330048	47.86214
1869	34.356777	47.861828
1870	34.38351	47.861507
1871	34.410244	47.861183
1872	34.436974	47.86085
1873	34.463703	47.86051
1874	34.490437	47.86017
1875	34.517166	47.859818
1876	34.543896	47.859463
1877	34.57062	47.8591
1878	34.59735	47.85873
1879	34.624077	47.858356
1880	34.650806	47.857975
1881	34.677532	47.857586
1882	34.704258	47.857193
1883	34.730984	47.856792
1884	34.75771	47.856388
1885	34.78443	47.855976
1886	34.811157	47.855556
1887	34.83788	47.855133
1888	34.8646	47.854702
1889	34.891323	47.854263
1890	34.918045	47.85382
1891	34.944767	47.85337
1892	34.971485	47.852913
1893	34.998203	47.85245
1894	35.02492	47.851982
1895	35.05164	47.85151
1896	35.078358	47.85103
1897	35.105076	47.85054
1898	35.13179	47.850048
1899	35.158504	47.84955
1900	33.26738	46.600758
1901	33.319607	46.600624
1902	33.37183	46.600464
1903	33.424053	46.600285
1904	33.47628	46.60008
1905	33.528503	46.59985
1906	33.580723	46.599594
1907	33.632946	46.59932
1908	33.68517	46.59902
